,ID,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,Product_Name,Date,Rating_Score,Reviews,Link,Product_ID
1054,1876,0.03,0.864,0.107,0.9366,0.07572503387928009,0.2804522216320038,0.6438226699829102,OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed,2014-04-13,5.0,"
I have finally found my perfect whey powder.  I've tried numerous whey powders and always had some type of issue with digestibility.  Even whey isolates sometimes gave me problems.  I decided to give this a shot after having issues with ON Performance Whey Isolate.  It caused bloating and stomach upset at times.  Once I tried this hydro whey, I knew I found a keeper.  The taste is the best I've tasted yet.  To me it tastes like Nestle Quick when mixed with skim milk.  Even when mixed with water it still tastes good, just a tiny bit more diluted.  With a full 30 grams of protein per 39 gram scoop, you get quality protein and nearly 9 grams of BCAAs without a lot of ""proprietary blend"" mystery filler.  I won't sit here and say this is the best source of protein ever, because it isn't.  I still get the bulk of my protein from the absolute best source that blows any protein powder out of the water: food.  However, if you're looking for a great tasting protein supplement powder that absorbs fast, tastes great and is easy on the stomach, this is it.  I only wish I got a little more for the price, but I plan to keep using.
",https://www.amazon.com/OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed/product-reviews/B002QZN8JW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,B002QZN8JW
1055,1877,0.0,0.815,0.185,0.3612,0.006710989400744438,0.231880322098732,0.7614086866378784,OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed,2022-06-17,5.0,"
This is the only protein I’ve found to agree with my stomach.
",https://www.amazon.com/OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed/product-reviews/B002QZN8JW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,B002QZN8JW
1056,1878,0.068,0.822,0.11,0.8995,0.27822935581207275,0.3857857286930084,0.3359849452972412,OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed,2016-07-01,5.0,"
I've been supplementing with whey protein for a few years now and have tried just about everything. I used to just buy cheaper products but must have developed an allergy and now get shortness of breath anytime I use anything that isn't ultra pure. I assume that it is a milk allergy. I tried plant based proteins (disgusting) and pretty much every other protein (still gave me shortness of breath). I've been using this platinum hydro whey for about one year now and haven't had any problems. If anyone else has allergies and is still trying to supplement with protein I also recommend BCAAs. I haven't had a problem with the unflavored Optimum Nutrition BCAAs I use either. As for the taste of this stuff, IMO, the chocolate flavor is EXTREMELY good! I sometimes add some steviosides or even raw cocoa powder to this stuff and I think it tastes like hot cocoa! haha. I haven't tasted a better chocolate flavored protein powder, especially one without added carbs. I did decide to branch out and try the cookies and cream on one occasion but that was a mistake.... I was not a fan and didn't even end up finishing it. I've never really liked any protein flavors other than chocolate though.
",https://www.amazon.com/OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed/product-reviews/B002QZN8JW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,B002QZN8JW
1057,1879,0.048,0.888,0.064,0.2846,0.0074011171236634254,0.12108157575130463,0.8715173602104187,OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed,2021-08-05,4.0,"
This is a good tasting whey isolate protein.  I generally put it in a blender with a handful of frozen cherries and a cup of unsweet coconut milk, but it works well in a shaker too.I'm switching back to the ON Gold Standard, though.  This is strictly a cost-based move; I use two scoops per shake and the Gold gives a little more product for slightly less $$$.
",https://www.amazon.com/OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed/product-reviews/B002QZN8JW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,B002QZN8JW
1058,1880,0.0,0.765,0.235,0.9872,0.0023031788878142834,0.011775115504860878,0.9859216809272766,OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed,2021-01-24,5.0,"
First I'll say only time will tell on any kind of results I get from this. But initial reactions are very positive. The most important thing for me is the taste. I have tried many protein powders over time and I always get chocolate because it's usually the most palatable. This is by far the absolute best I've ever tried. It smells and tastes just like hot chocolate. It's not gritty or weird and after mixing is very smooth. I've used water and milk and either way it still tastes great. I would highly recommend this to anyone looking to try something new or that's looking to start supplementing to begin with.
",https://www.amazon.com/OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed/product-reviews/B002QZN8JW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,B002QZN8JW
1059,1881,0.039,0.862,0.098,0.6876,0.3106246590614319,0.41461095213890076,0.27476441860198975,OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed,2020-09-10,5.0,"
Hydrolyzed whey protein is partially digested and it tastes awful, that's just how it is. If you buy a hydrolyzed whey protein that doesn't taste terrible, it's because it contains very little hydrolyzed whey.Hydrolyzed whey has a powerful muscle building effect because of its bioavailability and because it's insulinotropic and will create lean muscle much better than any other protein source. (hydrolyzed collagen or collagen peptides also has similar benefits)Optimum Nutrition Hydrolyzed Whey tastes like it should, but not as good as other protein powders made from lesser protein. Hope they keep making it, but reviewers seem to be put off by the flavor. Mix it with another protein powder and some milk to take the edge off the flavor.
",https://www.amazon.com/OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed/product-reviews/B002QZN8JW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,B002QZN8JW
1060,1882,0.121,0.812,0.067,-0.2607,0.7841629981994629,0.18675684928894043,0.029080212116241455,OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed,2022-03-09,5.0,"
Sometimes I find clumps in my shake but nothing crazy where it’s unbearable. Only thing I will complain about is not having a measuring cup come with it. I have to use a spoon.
",https://www.amazon.com/OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed/product-reviews/B002QZN8JW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,B002QZN8JW
1061,1883,0.083,0.771,0.147,0.7248,0.01743868924677372,0.32820260524749756,0.6543587446212769,OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed,2020-10-27,4.0,"
THERE ARE HEALTHIER SWEETENERS THAN BAD SUCRALOSE.ALSO SCOOP INFO IS OFF AND SCOOP IS AWKWARD WITH HANDLE IN MIDDLE OF SCOOP WHERE POWDER ALWAYS COLLECTS.I MEASURED ON AN ACCURATE CALIBRATED SCALE AND GOT 47g FULL LEVEL SCOOP, EMPTY SCOOP WEIGHS 10g SO TOTAL PROTEIN POWDER IS 37g NOT 39g AS PER LABEL CLAIMS; OFF BY 2g. THATS KINDA SIGNIFICANT.**EXTRA FACTS: I ORDERED THIS IN EARLY AUG/20 AND WAS SENT A TUB OF 3.31LB THAT HAD MFD DATE OF 01/19!!! O.N. WAS GOOD ENOUGH TO SEND ME A NEW TUB OF THE 3.5LB CURRENT VERSION.
",https://www.amazon.com/OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed/product-reviews/B002QZN8JW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,B002QZN8JW
1062,1884,0.0,0.758,0.242,0.7178,0.003012092551216483,0.02423521876335144,0.9727527499198914,OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed,2022-03-20,5.0,"
I really like the taste and it seems to work very well.  It is on the higher end price wise compared to  alternatives but think it is worth it.
",https://www.amazon.com/OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed/product-reviews/B002QZN8JW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,B002QZN8JW
1063,1885,0.112,0.762,0.126,0.6444,0.0027710902504622936,0.011010857298970222,0.9862180352210999,OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed,2021-03-09,4.0,"
**Updated Review**Bought this in October for $68. $30 jump in 3 months and prior to that it was  $58. This is across the board no matter where you buy this product. This company is PRICE GOUGING! 4 star because of thisI've had nothing but a great experience with this product. I've lost 102lbs to date. I love what it offers and the taste has been great in my morning shake. I will continue to buy this product
",https://www.amazon.com/OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed/product-reviews/B002QZN8JW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,B002QZN8JW
1064,1886,0.016,0.829,0.155,0.8779,0.0044014290906488895,0.04489479213953018,0.9507037997245789,OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed,2021-03-31,5.0,"
I really like the flavor of the Vanilla platinum hydrowhey.  I also like how easily it mixes.  And all the reading I've done leads me to believe it's higher quality.  I've been lifting a lot, drinking it, and getting stronger - question of how much is due to the whey?  Probably some!If you can afford it, I recommend it.  I am not sure how much additional value it delivers beyond the regular gold standard, but I'll keep using it in case.  I have been getting stronger!
",https://www.amazon.com/OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed/product-reviews/B002QZN8JW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002QZN8JW
1065,1887,0.0,0.58,0.42,0.4404,0.011851068586111069,0.30194035172462463,0.6862085461616516,OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed,2022-06-13,5.0,"
Good quality, dissolved quick, smooth
",https://www.amazon.com/OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed/product-reviews/B002QZN8JW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002QZN8JW
1066,1888,0.072,0.837,0.091,0.5546,0.0048153214156627655,0.032641395926475525,0.9625433087348938,OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed,2021-07-22,5.0,"
I bought this for only one reason - low carb.  I am on a marco cycling routine and this is fantastic for my low carb days.  I am not sure how it tastes so good with so few carbs.  Bravo!Mixes great in my unsweetened almond milk.  It's a rockin shake to get 30 grams of protein at only 3 carbs.  (my ""other"" shakes are 30 grams protein but at whopping cost of 22 grams of carbs).
",https://www.amazon.com/OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed/product-reviews/B002QZN8JW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002QZN8JW
1067,1889,0.073,0.739,0.188,0.9402,0.04548763111233711,0.2075771987438202,0.7469351887702942,OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed,2020-11-12,5.0,"
I have been using GNC's brand for the longest time but gave this a try after the stores near me started closing. I tried it this morning for the first time and was surprised by how easily it mixes (so many years wasted on chunky protein shakes). The taste is just okay but I'm not a huge chocolate guy and it's not like I drink this for the taste. The fact that it's easier to mix and go down quickly (plus a good amount of protein) makes it a winner for me.  (I just wish this was available without the artificial flavoring, colors, and sweeteners.)
",https://www.amazon.com/OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed/product-reviews/B002QZN8JW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002QZN8JW
1068,1890,0.098,0.812,0.09,-0.2263,0.5212296843528748,0.322618693113327,0.15615162253379822,OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed,2021-12-18,3.0,"
I’ve been buying this protein for years. I didn’t mind the price going up because it consistently had good taste and was great either with a blender or stir mixed. It goes great in coffee if your coffee isn’t too hot. Now, you must exclusively use it with a blender because it doesn’t mix with a spoon. That sounds stupid, but it’s inconvenient and feels like a drop in quality. So if you use a blender only, it’s for you, but there are probably cheaper options out there. It’s sucks to see their quality have yanked so much over the years.
",https://www.amazon.com/OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed/product-reviews/B002QZN8JW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002QZN8JW
1069,1891,0.199,0.801,0.0,-0.7713,0.9821666479110718,0.0156716238707304,0.0021617435850203037,OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed,2022-12-04,2.0,"
I have been using this product for many years and I was very disappointed with the last one I ordered because it smells rotten and it also tasted spoiled.
",https://www.amazon.com/OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed/product-reviews/B002QZN8JW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002QZN8JW
1070,1892,0.0,1.0,0.0,0.0,0.48880428075790405,0.4873840808868408,0.023811673745512962,OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed,2022-07-17,3.0,"
The lid is sealed but the container is not. This may raise a flag.
",https://www.amazon.com/OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed/product-reviews/B002QZN8JW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002QZN8JW
1071,1893,0.016,0.82,0.164,0.9861,0.01160811074078083,0.1136651411652565,0.8747267127037048,OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed,2012-09-04,4.0,"
This protein powder is the best powder I've used as far as settling well on my stomach (very lactose intolerant). Coupled with Silk Almond Milk, it doesn't taste that bad (VANILLA FLAVOR). To be honest, it's the smell and after taste that are foul. I would definitely recommend holding your nose while drinking and having some gum for after you drink it, but otherwise it's great. It may not be as much of a problem for others, but it is better after it has been chilled. I mix it and put it in the fridge before I workout, and by the time I get home it's chilled and the smell wears off a bit.Other than the luxuries, the protein powder does just what it should. I have a high protein/calorie diet so I can't really comment on if this specifically made me gain any weight, but it has helped in DOMS reduction and recovery time.I'll probably try this in another flavor whenever I finish this batch.Texture: 8/10Smell: 3/10Taste: 8/10Aftertaste: 5/10Easy on the stomach? 10/10Works?: 10/10If you have any questions feel free to comment and I will do my best to reply as soon as possible.
",https://www.amazon.com/OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed/product-reviews/B002QZN8JW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002QZN8JW
1072,1894,0.0,0.869,0.131,0.9432,0.005163685418665409,0.04637712612748146,0.9484591484069824,OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed,2020-06-01,5.0,"
I've been mixing liquid vitamins with protein powder for years. I keep looking for the most potent, high protein whey product, and over the years I've tried many. This product is very good and the vendor sends it quickly. I tried to ration what I had in order to make it to the delivery date.  Luckily it came three days sooner.  Did I mention I was in the Olympic trials for the marathon, and haven't eaten meat since 1980.  And yes, I still run three miles every other day and workout daily. I feel great at 73 and attribute it to this product, or earlier whey versions and a healthy lifestyle.
",https://www.amazon.com/OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed/product-reviews/B002QZN8JW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002QZN8JW
1073,1895,0.043,0.786,0.17,0.8266,0.020706800743937492,0.09926814585924149,0.8800250291824341,OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed,2021-09-13,5.0,"
Great tasting, easy mixing protein powder. I'm lactose intolerant and it gives me no trouble, blends easily in water, lactaid milk, or plant milk with or without a blender bottle. Tastes so good with milk you could fool someone into thinking it's a real shake. Not the cleanest ingredients (artificial sweeteners, but most have this) and it is pricy but I would say it's totally worth the price.
",https://www.amazon.com/OPTIMUM-NUTRITION-Platinum-Hydrowhey-Hydrolyzed/product-reviews/B002QZN8JW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002QZN8JW
