,ID,Product_Name,Date,Rating_Score,Reviews,Link,Product_ID
1560,2570,MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition,2022-04-18,4.0,"
The outer seal was broken, but the inner seal was still completely intact. Scanned the seal on the lid came back as authentic.
",https://www.amazon.com/MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition/product-reviews/B008IC0Z8Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=8,B008IC0Z8Y
1561,2571,MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition,2023-02-15,2.0,"
This is my favorite protein powder of all time so I bought a lot of it. Unfortunately it tastes like it’s been heat cycled and tastes off
",https://www.amazon.com/MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition/product-reviews/B008IC0Z8Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=8,B008IC0Z8Y
1562,2572,MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition,2023-01-28,2.0,"
Product does not have muscle tech verification. Not able to verify if legitimate product. Protein powder seems to be thinner compared to the one I had before, taste is lighter than before, not authenticity seal! I might gonna return it.
",https://www.amazon.com/MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition/product-reviews/B008IC0Z8Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=8,B008IC0Z8Y
1563,2573,MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition,2022-09-09,5.0,"
Great flavor and the results in strength can be felt!
",https://www.amazon.com/MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition/product-reviews/B008IC0Z8Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=8,B008IC0Z8Y
1564,2574,MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition,2023-02-07,2.0,"
Good quality protein but that taste is almost unbearable and the smell is even worse. I spent $65 and now I have to finish it but it ain't gonna be easy
",https://www.amazon.com/MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition/product-reviews/B008IC0Z8Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=8,B008IC0Z8Y
1565,2575,MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition,2022-05-11,5.0,"
I just recently got back into lifting heavily. After bouncing from protein to protein, I finally settled on this one. It’s vanilla cream is amazing and pairs perfectly with frozen fruit in a smoothie for post workout. I’ve ordered 3 tubs so far and don’t plan on changing anytime soon. Good work in my opinion 👌🏽
",https://www.amazon.com/MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition/product-reviews/B008IC0Z8Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=8,B008IC0Z8Y
1566,2576,MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition,2022-09-10,5.0,"
Great taste and great results
",https://www.amazon.com/MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition/product-reviews/B008IC0Z8Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,B008IC0Z8Y
1567,2577,MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition,2022-09-16,5.0,"
Awesome flavor
",https://www.amazon.com/MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition/product-reviews/B008IC0Z8Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,B008IC0Z8Y
1568,2578,MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition,2022-08-23,3.0,"




                    The media could not be loaded.
                



 the video shows that it is a blend of whey and the product images show me whey isolated, my son has diabetes and should not use this blend.  should send me another one just for the disappointment
",https://www.amazon.com/MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition/product-reviews/B008IC0Z8Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,B008IC0Z8Y
1569,2579,MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition,2022-05-09,5.0,"
We love this protein shake. No after taste, it mixes well, meaning it's not lumpy. It's creamy even without milk and even better with some milk. Each serving has a good amount of protein and it's a good addition to my diet. My husband is picky and he loves it.
",https://www.amazon.com/MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition/product-reviews/B008IC0Z8Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,B008IC0Z8Y
1570,2580,MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition,2022-03-08,3.0,"
i have bought several of these over the last couple of years... i use it five days a week and have been very happy with the product, in the last year the price has gone up to the point that it seems more like price gouging !!.. also the last order packaging said vanilla and inside the bag is chocolate ... WTF ??... also the consistency is far different from all of the other ones, I've taken it long enough to know that the texture and mixability is not right...i won't be buying again.. a damn shame but i no longer trust the product !!
",https://www.amazon.com/MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition/product-reviews/B008IC0Z8Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,B008IC0Z8Y
1571,2581,MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition,2022-09-06,5.0,"
Me encanto este producto
",https://www.amazon.com/MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition/product-reviews/B008IC0Z8Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,B008IC0Z8Y
1572,2582,MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition,2022-03-06,4.0,"
I use this at work when i don't have time for breaks.  Keeps ne going without feeling hungry.
",https://www.amazon.com/MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition/product-reviews/B008IC0Z8Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,B008IC0Z8Y
1573,2583,MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition,2022-09-07,2.0,"
I typically order the larger 4 pound container. Since there was a delay with availability and shipping, and the 2 pound was more readily available, I ordered it instead. I will not be making that mistake again. Although the same protein and same flavor, the taste is drastically different and overall awful. There is a bitter aftertaste, along with a ""medicine like"" flavor, as if some ingredient was old or past expiration. I've ordered the 4 pound container more times than I can count and I have not had this experience once. Next time, I will either wait on the shipping of the 4 pound container to or go with a different brand altogether. I just hope this is not a ""new and improved"" formula for the milk chocolate flavor.
",https://www.amazon.com/MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition/product-reviews/B008IC0Z8Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,B008IC0Z8Y
1574,2584,MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition,2022-06-12,5.0,"
Chocolate flavor is good, mixes easily in a shaker bottle. Texture is smoother if you let it sit for 15-20 minutes and then shake it up again. Great with ice, almond milk, a banana, and peanut butter powder!
",https://www.amazon.com/MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition/product-reviews/B008IC0Z8Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,B008IC0Z8Y
1575,2585,MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition,2023-01-15,2.0,"
So I have been using this for years, don’t care if they changed the packaging but the flavor also changed and it’s just not good. The taste is powdery and bitter, yuck!
",https://www.amazon.com/MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition/product-reviews/B008IC0Z8Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,B008IC0Z8Y
1576,2586,MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition,2022-09-03,5.0,"
Nothing
",https://www.amazon.com/MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition/product-reviews/B008IC0Z8Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B008IC0Z8Y
1577,2587,MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition,2022-03-06,3.0,"
Their Customer service sucks. There is never anyone available at their phone number and they never call you back. The first delivery I got of this, the container was already open. The Seal was from what I could tell never placed on the container. The second shipment, which I paid for showed up fine. But they have never addressed the issue with the first container being Opened. I like the product but this company doesn't appear to care about customer service. Hence the 3 star rating even though I like the product.
",https://www.amazon.com/MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition/product-reviews/B008IC0Z8Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B008IC0Z8Y
1578,2588,MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition,2022-10-12,2.0,"
I'm not sure if MusleTech changed their receipe, or if I got a bad batch. I've been using their protein for nearly a year now, it had always tasted great, no problems.The batch I got last month was so sickening. It had a strange smell, and would make my stomach turn after drinking it. I'm going to order another batch, not from amazon, to see if there is a difference.Went from a 5 star product, to 2 star. Gross.
",https://www.amazon.com/MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition/product-reviews/B008IC0Z8Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B008IC0Z8Y
1579,2589,MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition,2022-01-09,5.0,"
I am 50yr old male…..I don’t buy or take any supplements except protein powder ….I used ON 100% Whey for like 5 yrs…..great product! But when I decided to try something different….I chose Nitro Tech! Now I had already been exercising 3x wk religiously for yrs….I gained strength,,,,,, like 10lb increase on most lifts plus everything just seem to pop more….biceps, legs and chest! I’m 5.10 and 185 and definitely look better👍
",https://www.amazon.com/MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition/product-reviews/B008IC0Z8Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B008IC0Z8Y
1580,2590,MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition,2022-04-30,5.0,"
Label says it may contain carageenan but not sure if it really does. Anyway that stuff is bad but it cleans up in the blender well and doesnt give me hert burn or huge gas, 5 stars.
",https://www.amazon.com/MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition/product-reviews/B008IC0Z8Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B008IC0Z8Y
1581,2591,MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition,2022-07-15,5.0,"
best flavor ive ever had! i love to put it in my coffee.
",https://www.amazon.com/MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition/product-reviews/B008IC0Z8Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B008IC0Z8Y
1582,2592,MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition,2022-12-07,2.0,"
After multiple purchases of this powder it appears they have changed the formula and the info on the purchase page is not correct. looks like I will be going elsewhere as the new formula is inferior and tastes terrible.
",https://www.amazon.com/MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition/product-reviews/B008IC0Z8Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B008IC0Z8Y
1583,2593,MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition,2022-10-15,2.0,"
I've never left an Amazon review but I've been using this protein powder for over a year now, and there is just something way off about the taste of my most recent order I got delivered this week. It just has a weird salty/artificial after-taste that I haven't noticed before. It's not inedible just way worse than the last ""batch.""Very disappointing because I ordered 3 bins with the prime day deal.
",https://www.amazon.com/MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition/product-reviews/B008IC0Z8Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B008IC0Z8Y
1584,2595,MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition,2022-06-10,3.0,"
If you like super sweet stuff this is for you. My opinion is the vanilla flavor is so strong and tastes gross because of it. Choking this down made me nauseous.
",https://www.amazon.com/MuscleTech-Nitro-Tech-Peptides-Creatine-Nutrition/product-reviews/B008IC0Z8Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B008IC0Z8Y
1585,2696,Dymatize-Hydrolyzed-Absorbing-Digesting-Servings,2023-02-07,5.0,"
My biggest pet peeves with protein powders are that weird after taste some powders have and not being able to dissolve completely in the milk. Before purchasing this, i was drinking Orgain vanilla protein powder with PBfit. At the time it was the only powder i could tolerate but it was not easily ""blendable"" with my blender bottle. I decided to try this flavor as i have heard a lot about this brand in the past couple months, and I've been pleasantly surprised! It tastes just like the milk that is left over after you eat fruity cereal and it also blended so easily; there were absolutely no clumps in my shake. The price is pretty average for what's on the market so overall I am happy with my purchase and I will most likely continue to buy this brand.
",https://www.amazon.com/Dymatize-Hydrolyzed-Absorbing-Digesting-Servings/product-reviews/B099J2SWXV/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B099J2SWXV
1586,2697,Dymatize-Hydrolyzed-Absorbing-Digesting-Servings,2023-02-10,5.0,"
I know there are a ton of negative reviews on this product. After I ordered it I seen reviews of people receiving opened containers, product with bugs in it and other weird items, expired product etc. For me, I ordered the fruity pebbles flavor, mixed it with a plastic fork in milk just fine, no bugs, not expired and seems very high quality. I also noticed after taking my first serving, my stomach isn't bloated at all. It sits very easy on my stomach. The fruity pebble milk flavor is dead on. Taste just like milk after fruity pebbles. I will be ordering this instead of my ghost protein moving forward, I like the bcaas in it for post and recovery and it sits on my stomach better.
",https://www.amazon.com/Dymatize-Hydrolyzed-Absorbing-Digesting-Servings/product-reviews/B099J2SWXV/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B099J2SWXV
1587,2698,Dymatize-Hydrolyzed-Absorbing-Digesting-Servings,2023-01-21,4.0,"
I used this protein powder for about 2 months. I originally bought this powder because it is third party tested and certified. Yet, I have found cheaper better tasting powders that are certified for almost half the price. In order to down this smoothie I could not drink it without peanut butter and chocolate syrup added. When I first got it I was curious and tried it only with water. That was a mistake it was so bad I had to dump it. Which really sucked because this stuff is not cheap. Between my husband and I we get 10 days of smoothies for one tub. The one I am currently using now gives us 8 but it ALOT cheaper. I will say this stuff is top quality and never upset my stomach. Honestly if the flavor was better I would have continued paying the higher price tag for it.
",https://www.amazon.com/Dymatize-Hydrolyzed-Absorbing-Digesting-Servings/product-reviews/B099J2SWXV/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B099J2SWXV
1588,2699,Dymatize-Hydrolyzed-Absorbing-Digesting-Servings,2023-01-30,4.0,"
First time buying a powder protein. I am a 130 lb senior vegetarian, no meat very little fish, so I'm using for extra protein. I have to say it took me a full 10 minutes to get the cover unscrewed!! I ended up using rubber grip gloves and finally put one on the floor put the container on top of it and pushed down and finally got the cover off!!!! I tried it by using half a scoop in 8 oz. of almond milk in a shaker bottle and I have to say there were some lumps. The vanilla taste is not bad and I did not get an aftertaste.
",https://www.amazon.com/Dymatize-Hydrolyzed-Absorbing-Digesting-Servings/product-reviews/B099J2SWXV/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B099J2SWXV
1589,2700,Dymatize-Hydrolyzed-Absorbing-Digesting-Servings,2023-02-14,5.0,"
I’ve used this companies products in the past. I was looking for a flavor they had in the past which was Raspberry Zinger. It was no longer available and decided to try this. And honestly? I like it as much if not better than the Raspberry Zinger flavored one. Super tasty, great protein powder without throwing a big spike at my blood sugar levels and great as a meal replacement for me. (Do what works for you)
",https://www.amazon.com/Dymatize-Hydrolyzed-Absorbing-Digesting-Servings/product-reviews/B099J2SWXV/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B099J2SWXV
1590,2701,Dymatize-Hydrolyzed-Absorbing-Digesting-Servings,2023-01-16,5.0,"
I am not a fan of powders. I will sell my soul to get a premade protein drink rather than have powder, but as a mom with ever decreasing funds I sucked it up and settled on trying this one out next. After a long line of trying awful powders, I think I have found a brand I can stomach and flavor I actually like! So far I have tried this mixed with almond milk as just a regular shake with my blender ball and then mixed with a small amount of almond milk and thrown in my cup of coffee. Some might say that is disgusting and I fully thought it would be, however I was oh so pleasantly surprised. This is normally how I dink my coffee and protein in the morning (caffeine for my migraines)- not cold brew because I don't have time for that- and it was like a little cup of memories. I was not expecting to actually like it, so that was a huge win. It IS sweet and the pebbles bits are just that-bits in the powder-so expect those when you make it, however the taste and consistency are top notch.  110% recommend if you are on the fence.
",https://www.amazon.com/Dymatize-Hydrolyzed-Absorbing-Digesting-Servings/product-reviews/B099J2SWXV/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B099J2SWXV
